LAT,LON,YEAR,MO,DY,Relative Humidity,Temp Range,EarthSkin Temp,Dew Point,Wet Bulb Temp,Max Temp,Min Temp,Temp
6.79661,79.90081,2005,9,6,83.09,2.25,26.82,23.19,23.19,27.71,25.47,26.3
6.79661,79.90081,2005,9,7,84.24,1.87,26.7,23.36,23.36,27.34,25.46,26.23
6.79661,79.90081,2005,9,8,86.82,2.06,26.69,23.87,23.87,27.41,25.35,26.23
6.79661,79.90081,2005,9,9,89.45,1.69,26.54,24.42,24.42,27.35,25.66,26.28
6.79661,79.90081,2005,9,10,90.42,1.37,26.08,24.23,24.24,26.79,25.42,25.91
6.79661,79.90081,2005,9,11,87.37,1.63,26.12,23.65,23.65,26.87,25.25,25.89
6.79661,79.90081,2005,9,12,87.6,1.75,26.23,23.77,23.77,26.89,25.14,25.97
6.79661,79.90081,2005,9,13,87.65,1.61,26.4,23.87,23.87,26.93,25.32,26.07
6.79661,79.90081,2005,9,14,87.59,1.88,26.55,24.03,24.03,27.23,25.35,26.25
6.79661,79.90081,2005,9,15,86.7,1.8,26.6,23.96,23.96,27.37,25.57,26.35
6.79661,79.90081,2005,9,16,85,2.36,26.9,23.84,23.84,27.82,25.46,26.56
6.79661,79.90081,2005,9,17,82.93,2.47,27.43,23.67,23.67,28.12,25.65,26.81
6.79661,79.90081,2005,9,18,83.95,2.07,27.57,24.04,24.04,28.05,25.98,26.97
6.79661,79.90081,2005,9,19,82.41,1.91,27.58,23.94,23.94,28.36,26.45,27.2
6.79661,79.90081,2005,9,20,82.88,2.1,27.4,23.95,23.95,28.33,26.23,27.1
6.79661,79.90081,2005,9,21,84.46,2.26,27.34,24.11,24.11,28.27,26.01,26.95
6.79661,79.90081,2005,9,22,82.9,2.41,27.47,23.87,23.87,28.45,26.04,27.01
6.79661,79.90081,2005,9,23,82.53,2.34,27.5,23.72,23.72,28.32,25.98,26.94
6.79661,79.90081,2005,9,24,84.61,1.91,27.25,23.77,23.76,27.62,25.71,26.56
6.79661,79.90081,2005,9,25,86.1,2.33,27.23,24.04,24.04,27.78,25.46,26.54
6.79661,79.90081,2005,9,26,83.18,2.04,27.39,23.94,23.94,28.17,26.13,27.03
6.79661,79.90081,2005,9,27,82.29,2.02,27.68,23.96,23.96,28.42,26.4,27.23
6.79661,79.90081,2005,9,28,80.87,2.21,27.58,23.67,23.67,28.5,26.29,27.23
6.79661,79.90081,2005,9,29,80.05,2.98,28,23.64,23.64,29.01,26.02,27.38
6.79661,79.90081,2005,9,30,81.16,1.99,27.83,23.71,23.71,28.43,26.44,27.22
6.79661,79.90081,2005,10,1,79.68,2.79,28.11,23.48,23.48,29,26.2,27.3
6.79661,79.90081,2005,10,2,82.92,2.25,27.83,23.8,23.8,28.17,25.92,26.94
6.79661,79.90081,2005,10,3,81.09,2.1,27.71,23.5,23.49,28.24,26.14,27.01
6.79661,79.90081,2005,10,4,81.06,2.29,27.68,23.63,23.63,28.49,26.2,27.15
6.79661,79.90081,2005,10,5,80.57,2.39,27.58,23.43,23.43,28.48,26.09,27.06
6.79661,79.90081,2005,10,6,83.99,2.55,27.95,24.07,24.07,28.39,25.84,27
6.79661,79.90081,2005,10,7,86.25,1.97,27.59,24.16,24.16,27.76,25.79,26.64
6.79661,79.90081,2005,10,8,89.13,1.37,27.31,24.18,24.18,26.96,25.59,26.1
6.79661,79.90081,2005,10,9,90.1,1.09,26.88,24.24,24.24,26.61,25.52,25.98
6.79661,79.90081,2005,10,10,88.38,2.14,27.19,24.38,24.38,27.54,25.41,26.44
6.79661,79.90081,2005,10,11,87.6,1.27,27.07,24.34,24.34,27.23,25.96,26.55
6.79661,79.90081,2005,10,12,85.79,1.18,26.97,24.36,24.36,27.68,26.5,26.93
6.79661,79.90081,2005,10,13,85.89,1.58,27.05,24.39,24.39,27.95,26.37,26.94
6.79661,79.90081,2005,10,14,87.96,1.46,27.11,24.79,24.79,27.78,26.32,26.94
6.79661,79.90081,2005,10,15,88.88,1.8,27.36,24.71,24.71,27.71,25.91,26.69
6.79661,79.90081,2005,10,16,87.67,2.25,27.67,24.57,24.57,28.09,25.84,26.79
6.79661,79.90081,2005,10,17,86.03,1.82,27.55,24.23,24.23,27.76,25.94,26.76
6.79661,79.90081,2005,10,18,83.22,2.25,27.4,23.56,23.56,27.82,25.56,26.63
6.79661,79.90081,2005,10,19,83.56,2,27.11,23.78,23.78,27.95,25.95,26.79
6.79661,79.90081,2005,10,20,87.03,1.32,26.87,24.35,24.35,27.46,26.14,26.68
6.79661,79.90081,2005,10,21,88.81,1.4,26.73,24.53,24.53,27.28,25.88,26.51
6.79661,79.90081,2005,10,22,89.11,1.29,26.7,24.59,24.59,27.29,26,26.52
6.79661,79.90081,2005,10,23,88.43,1.26,26.81,24.35,24.35,27.19,25.93,26.41
6.79661,79.90081,2005,10,24,87.61,1.42,26.76,24.04,24.04,27.05,25.63,26.25
6.79661,79.90081,2005,10,25,89.54,1.44,26.92,24.53,24.53,27.21,25.77,26.38
6.79661,79.90081,2005,10,26,89.93,0.77,26.86,24.31,24.31,26.49,25.71,26.08
6.79661,79.90081,2005,10,27,85.22,1.75,26.97,23.88,23.88,27.56,25.8,26.55
6.79661,79.90081,2005,10,28,85.06,1.83,27,23.93,23.93,27.75,25.92,26.64
6.79661,79.90081,2005,10,29,83.28,2.25,27.25,23.82,23.82,28.13,25.88,26.89
6.79661,79.90081,2005,10,30,84.92,1.84,27.22,24.19,24.19,27.99,26.15,26.93
6.79661,79.90081,2005,10,31,81.78,2.32,27.32,23.71,23.71,28.39,26.07,27.08
6.79661,79.90081,2005,11,1,86.54,1.61,27.05,24.36,24.36,27.75,26.15,26.78
6.79661,79.90081,2005,11,2,84.44,1.73,26.76,23.62,23.62,27.41,25.68,26.44
6.79661,79.90081,2005,11,3,86.31,1.39,26.63,23.6,23.6,26.82,25.44,26.05
6.79661,79.90081,2005,11,4,89.33,1.87,26.76,23.99,23.99,26.68,24.81,25.88
6.79661,79.90081,2005,11,5,89.23,2.26,26.88,24.58,24.58,27.8,25.54,26.49
6.79661,79.90081,2005,11,6,89.3,2.03,26.7,24.55,24.55,27.57,25.55,26.44
6.79661,79.90081,2005,11,7,88.36,0.83,26.4,24.29,24.29,26.77,25.94,26.36
6.79661,79.90081,2005,11,8,89.8,1.59,26.66,24.68,24.68,27.44,25.85,26.47
6.79661,79.90081,2005,11,9,90.17,1.54,26.64,24.58,24.58,27.16,25.62,26.31
6.79661,79.90081,2005,11,10,88.97,1.69,26.7,24.4,24.4,27.43,25.74,26.35
6.79661,79.90081,2005,11,11,88.29,1.99,26.58,24.4,24.4,27.63,25.64,26.48
6.79661,79.90081,2005,11,12,89.85,2.07,26.52,24.02,24.02,26.8,24.73,25.8
6.79661,79.90081,2005,11,13,90.29,1,26.07,23.16,23.16,25.47,24.46,24.85
6.79661,79.90081,2005,11,14,87.46,1.62,26.73,23.28,23.28,26.46,24.84,25.5
6.79661,79.90081,2005,11,15,83.6,2.91,27.36,23.59,23.58,28.22,25.3,26.59
6.79661,79.90081,2005,11,16,80.16,3.12,27.19,22.78,22.78,28.23,25.11,26.48
6.79661,79.90081,2005,11,17,76.81,4.31,27.1,21.91,21.91,28.41,24.1,26.31
6.79661,79.90081,2005,11,18,76.18,3.46,27.14,21.86,21.86,28.13,24.67,26.4
6.79661,79.90081,2005,11,19,83.23,2.64,27.13,23.21,23.21,27.79,25.15,26.29
6.79661,79.90081,2005,11,20,87.04,1.55,26.77,23.55,23.55,26.73,25.18,25.87
6.79661,79.90081,2005,11,21,85.94,1.91,26.8,23.7,23.7,27.38,25.47,26.23
6.79661,79.90081,2005,11,22,88.38,1.6,26.61,24.23,24.23,27.17,25.57,26.29
6.79661,79.90081,2005,11,23,87.41,1.5,26.4,24.01,24.01,27.06,25.56,26.25
6.79661,79.90081,2005,11,24,89.09,1.54,26.39,23.92,23.91,26.63,25.1,25.84
6.79661,79.90081,2005,11,25,89.01,1.28,26.29,23.35,23.35,26.03,24.74,25.28
6.79661,79.90081,2005,11,26,86.92,1.91,26.67,23.21,23.21,26.69,24.77,25.53
6.79661,79.90081,2005,11,27,85.83,2.53,27.03,23.56,23.56,27.37,24.84,26.11
6.79661,79.90081,2005,11,28,85.14,2.79,26.99,23.73,23.73,28.04,25.25,26.42
6.79661,79.90081,2005,11,29,82.68,2.93,26.37,22.36,22.36,27.2,24.27,25.51
6.79661,79.90081,2005,11,30,81.39,3.54,26.22,21.97,21.97,27.18,23.64,25.4
6.79661,79.90081,2005,12,1,81.48,3.83,26.75,22.67,22.67,27.97,24.15,26.11
6.79661,79.90081,2005,12,2,84.49,2.26,26.87,23.54,23.53,27.64,25.37,26.36
6.79661,79.90081,2005,12,3,85.68,2.45,27.05,24,24,27.89,25.44,26.59
6.79661,79.90081,2005,12,4,86.78,1.87,26.72,24.06,24.06,27.48,25.61,26.43
6.79661,79.90081,2005,12,5,84.08,2.25,26.77,23.18,23.18,27.23,24.98,26.06
6.79661,79.90081,2005,12,6,84.92,2.63,27.09,23.51,23.51,27.57,24.94,26.24
6.79661,79.90081,2005,12,7,80.36,3.03,27.07,22.85,22.85,28.17,25.14,26.5
6.79661,79.90081,2005,12,8,80.9,3.87,26.69,22.35,22.35,27.81,23.94,25.89
6.79661,79.90081,2005,12,9,79.02,2.19,26.84,22.15,22.15,27.2,25.01,26.06
6.79661,79.90081,2005,12,10,86.12,1.52,26.67,23.67,23.67,27,25.48,26.17
6.79661,79.90081,2005,12,11,86.48,1.88,26.89,23.57,23.57,27,25.12,25.99
6.79661,79.90081,2005,12,12,90.17,1.54,26.64,24.27,24.27,26.88,25.34,26
6.79661,79.90081,2005,12,13,84.14,3.36,26.77,23.35,23.35,28.21,24.85,26.25
6.79661,79.90081,2005,12,14,83.57,3.51,26.76,23.21,23.21,27.87,24.36,26.24
6.79661,79.90081,2005,12,15,85.34,2.95,26.55,23.49,23.49,27.82,24.87,26.14
6.79661,79.90081,2005,12,16,85.21,3.27,26.57,23.36,23.36,27.84,24.57,26.04
6.79661,79.90081,2005,12,17,87.24,2.17,26.55,23.74,23.74,27.33,25.17,26.02
6.79661,79.90081,2005,12,18,85.52,1.19,26.33,23.57,23.57,26.84,25.65,26.18
6.79661,79.90081,2005,12,19,86,1.82,26.55,23.89,23.89,27.48,25.66,26.41
6.79661,79.90081,2005,12,20,85.25,2.06,26.54,23.74,23.74,27.59,25.53,26.41
6.79661,79.90081,2005,12,21,86.51,2.2,26.47,23.8,23.8,27.61,25.4,26.22
6.79661,79.90081,2005,12,22,84.22,2.25,26.49,23.5,23.5,27.63,25.38,26.38
6.79661,79.90081,2005,12,23,80.84,2.52,26.55,22.65,22.65,27.53,25.01,26.19
6.79661,79.90081,2005,12,24,76.08,3.34,26.78,21.98,21.98,28.36,25.02,26.54
6.79661,79.90081,2005,12,25,74.65,3.95,26.66,21.29,21.29,28.22,24.27,26.17
6.79661,79.90081,2005,12,26,74.17,4.61,26.19,20.73,20.73,28.01,23.4,25.69
6.79661,79.90081,2005,12,27,72.1,4.51,25.98,19.94,19.94,27.67,23.16,25.34
6.79661,79.90081,2005,12,28,72.24,4.62,25.91,19.68,19.68,27.13,22.51,25.04
6.79661,79.90081,2005,12,29,74.42,4.26,26.17,20.52,20.52,27.35,23.1,25.4
6.79661,79.90081,2005,12,30,77,4.16,26.17,21.21,21.21,27.52,23.36,25.54
6.79661,79.90081,2005,12,31,80.05,3.92,26.19,21.7,21.7,27.35,23.43,25.42
6.79661,79.90081,2006,1,1,83.97,4.04,26.12,22.66,22.66,27.8,23.76,25.57
6.79661,79.90081,2006,1,2,83.6,3.78,26.14,22.59,22.59,27.66,23.88,25.58
6.79661,79.90081,2006,1,3,84.27,3.93,26.41,23.07,23.07,28,24.07,25.94
6.79661,79.90081,2006,1,4,86.71,3.1,26.37,23.69,23.7,27.63,24.53,26.09
6.79661,79.90081,2006,1,5,86.8,2.97,26.15,23.29,23.29,27.42,24.45,25.65
6.79661,79.90081,2006,1,6,89.52,2.29,25.71,23.6,23.6,26.74,24.44,25.44
6.79661,79.90081,2006,1,7,87.1,3.19,25.99,23.52,23.52,27.62,24.43,25.83
6.79661,79.90081,2006,1,8,86.91,2.75,26.14,23.51,23.51,27.46,24.71,25.85
6.79661,79.90081,2006,1,9,84.26,3.3,26.13,23.09,23.08,27.73,24.42,25.95
6.79661,79.90081,2006,1,10,84.45,3.75,26.4,23.35,23.35,28.25,24.49,26.18
6.79661,79.90081,2006,1,11,86.64,2.73,26.14,23.36,23.36,27.29,24.57,25.75
6.79661,79.90081,2006,1,12,89.34,2.56,26.07,23.83,23.83,27.18,24.62,25.72
6.79661,79.90081,2006,1,13,90.47,2.34,25.98,24.16,24.16,27.23,24.89,25.84
6.79661,79.90081,2006,1,14,91.25,1.44,25.62,23.5,23.5,25.91,24.47,25.01
6.79661,79.90081,2006,1,15,84.95,3.41,26.37,23.32,23.32,27.8,24.4,26.04
6.79661,79.90081,2006,1,16,86.3,2.67,26.32,23.44,23.44,27.34,24.67,25.91
6.79661,79.90081,2006,1,17,83.59,3.58,26.45,23.15,23.15,28.06,24.48,26.15
6.79661,79.90081,2006,1,18,78.03,4.57,25.73,21.18,21.18,27.59,23.02,25.32
6.79661,79.90081,2006,1,19,77.19,5.58,25.47,20.5,20.49,27.46,21.88,24.8
6.79661,79.90081,2006,1,20,76,5.21,25.63,20.39,20.39,27.44,22.23,24.93
6.79661,79.90081,2006,1,21,75.62,4.63,25.55,19.98,19.98,26.88,22.25,24.59
6.79661,79.90081,2006,1,22,76.77,4.93,25.57,20.27,20.27,27.03,22.1,24.65
6.79661,79.90081,2006,1,23,73.89,4.76,25.5,19.66,19.66,26.88,22.12,24.65
6.79661,79.90081,2006,1,24,66.09,5.51,25.2,18.03,18.03,27.48,21.96,24.84
6.79661,79.90081,2006,1,25,68.73,5.93,25,18.24,18.24,27.48,21.56,24.5
6.79661,79.90081,2006,1,26,76.39,5.39,25.45,20.49,20.49,27.86,22.47,24.96
6.79661,79.90081,2006,1,27,81.77,5.14,25.88,21.99,21.99,28.09,22.95,25.37
6.79661,79.90081,2006,1,28,85.07,4.26,26.21,23.12,23.12,28.39,24.13,25.83
6.79661,79.90081,2006,1,29,78.55,3.97,26.06,21.51,21.51,27.73,23.76,25.51
6.79661,79.90081,2006,1,30,78.69,4.85,26.21,21.42,21.42,27.75,22.9,25.42
6.79661,79.90081,2006,1,31,80.91,4.48,26.3,22.11,22.11,28.08,23.61,25.64
6.79661,79.90081,2006,2,1,77.24,4.9,26.12,21.27,21.27,28.14,23.24,25.56
6.79661,79.90081,2006,2,2,78.42,5.39,26.36,21.8,21.8,28.58,23.19,25.88
6.79661,79.90081,2006,2,3,80.9,5.01,26.69,22.84,22.84,29.02,24.02,26.41
6.79661,79.90081,2006,2,4,84.12,4.17,26.71,23.65,23.65,28.87,24.69,26.56
6.79661,79.90081,2006,2,5,82.15,4.48,26.83,23.27,23.27,29.09,24.6,26.57
6.79661,79.90081,2006,2,6,79.32,5.19,26.82,22.56,22.56,29.28,24.08,26.45
6.79661,79.90081,2006,2,7,78.18,5.08,26.69,21.94,21.94,28.67,23.6,26.05
6.79661,79.90081,2006,2,8,82.14,4.92,26.92,22.94,22.94,29.07,24.15,26.25
6.79661,79.90081,2006,2,9,84.67,3.59,26.78,23.4,23.4,28.26,24.67,26.19
6.79661,79.90081,2006,2,10,84.97,3.3,26.67,23.55,23.55,28.15,24.84,26.28
6.79661,79.90081,2006,2,11,80.65,4.9,26.82,22.98,22.98,29.26,24.37,26.59
6.79661,79.90081,2006,2,12,77.94,4.75,26.94,22.48,22.48,29.24,24.49,26.66
6.79661,79.90081,2006,2,13,78.74,4.68,26.85,22.4,22.4,28.89,24.21,26.4
6.79661,79.90081,2006,2,14,80.26,4.27,27.08,22.64,22.64,28.37,24.1,26.32
6.79661,79.90081,2006,2,15,82.03,3.4,27.18,23.4,23.4,28.52,25.12,26.71
6.79661,79.90081,2006,2,16,83.2,3.29,27.54,23.45,23.45,28.2,24.91,26.53
6.79661,79.90081,2006,2,17,82.1,3.3,27.42,23.43,23.43,28.57,25.27,26.73
6.79661,79.90081,2006,2,18,78.54,4.31,27.13,22.85,22.85,29.16,24.85,26.9
6.79661,79.90081,2006,2,19,78.24,4.55,26.63,22.09,22.09,28.4,23.85,26.2
6.79661,79.90081,2006,2,20,74.86,5.69,26.47,21.36,21.36,29.14,23.46,26.21
6.79661,79.90081,2006,2,21,76.15,4.56,26.73,21.63,21.63,28.51,23.95,26.18
6.79661,79.90081,2006,2,22,76.97,4.24,26.98,21.87,21.87,28.27,24.03,26.24
6.79661,79.90081,2006,2,23,81.74,4.57,27.08,23.07,23.07,28.91,24.34,26.45
6.79661,79.90081,2006,2,24,80.17,3.7,26.88,22.95,22.95,28.54,24.84,26.66
6.79661,79.90081,2006,2,25,80.28,4.28,27.07,22.97,22.97,28.75,24.48,26.66
6.79661,79.90081,2006,2,26,81.53,3.55,27.2,23.19,23.19,28.42,24.87,26.62
6.79661,79.90081,2006,2,27,86.82,1.84,27.03,23.73,23.73,27.09,25.25,26.1
6.79661,79.90081,2006,2,28,79.06,3.89,27.6,22.98,22.98,29.02,25.13,26.95
6.79661,79.90081,2006,3,1,82.63,2.88,27.74,24.18,24.17,28.83,25.95,27.38
6.79661,79.90081,2006,3,2,84.98,3.1,27.72,24.69,24.69,29.01,25.91,27.44
6.79661,79.90081,2006,3,3,85.6,2.55,27.46,24.36,24.36,28.47,25.92,26.97
6.79661,79.90081,2006,3,4,86.08,3.01,27.23,23.87,23.87,28.07,25.06,26.39
6.79661,79.90081,2006,3,5,83.82,3.3,27.69,24.18,24.18,28.82,25.52,27.15
6.79661,79.90081,2006,3,6,84.65,2.41,27.68,24.33,24.33,28.37,25.96,27.13
6.79661,79.90081,2006,3,7,82.13,2.7,27.96,24.1,24.1,28.76,26.06,27.42
6.79661,79.90081,2006,3,8,81.63,2.64,28.09,23.91,23.91,28.56,25.92,27.33
6.79661,79.90081,2006,3,9,77.01,3.42,28.54,23.46,23.46,29.54,26.12,27.86
6.79661,79.90081,2006,3,10,80.09,2.57,28.37,23.78,23.78,28.76,26.18,27.52
6.79661,79.90081,2006,3,11,88.05,1.15,27.41,24.5,24.5,27.07,25.93,26.63
6.79661,79.90081,2006,3,12,85.5,1.92,27.46,23.88,23.88,27.45,25.53,26.5
6.79661,79.90081,2006,3,13,83.53,2.44,27.83,23.9,23.9,28.13,25.7,26.91
6.79661,79.90081,2006,3,14,79.81,3.37,28.11,23.47,23.47,28.97,25.6,27.27
6.79661,79.90081,2006,3,15,78.29,2.94,27.92,23.09,23.09,28.77,25.84,27.2
6.79661,79.90081,2006,3,16,80.9,3.04,28,23.67,23.67,28.82,25.78,27.23
6.79661,79.90081,2006,3,17,82.94,2.08,27.64,23.6,23.6,27.89,25.8,26.73
6.79661,79.90081,2006,3,18,76.38,4.09,27.58,22.76,22.76,29.65,25.56,27.3
6.79661,79.90081,2006,3,19,76.29,5.59,27.85,22.79,22.79,30.15,24.56,27.35
6.79661,79.90081,2006,3,20,76.27,4.69,28.34,23.02,23.02,29.79,25.1,27.59
6.79661,79.90081,2006,3,21,72.91,3.86,28.31,22.23,22.23,29.4,25.54,27.56
6.79661,79.90081,2006,3,22,75.43,2.77,27.93,22.26,22.26,28.49,25.72,27
6.79661,79.90081,2006,3,23,78.54,3.57,28.26,22.94,22.94,28.87,25.31,27.02
6.79661,79.90081,2006,3,24,80.66,3.46,28.52,23.82,23.82,29.26,25.8,27.43
6.79661,79.90081,2006,3,25,79.97,2.62,28.23,23.75,23.75,28.97,26.35,27.51
6.79661,79.90081,2006,3,26,82.25,2.74,28.04,24.08,24.08,28.83,26.1,27.37
6.79661,79.90081,2006,3,27,81.02,2.67,28.09,23.94,23.94,28.91,26.24,27.49
6.79661,79.90081,2006,3,28,74.87,3.21,28.27,22.88,22.88,29.42,26.21,27.73
6.79661,79.90081,2006,3,29,78.8,2.71,28.31,23.67,23.67,29.15,26.44,27.68
6.79661,79.90081,2006,3,30,84.21,1.93,27.89,24.05,24.05,28,26.07,26.92
6.79661,79.90081,2006,3,31,85.43,1.76,27.76,24.46,24.46,28.11,26.35,27.1
6.79661,79.90081,2006,4,1,82.96,2.15,28.25,24.19,24.19,28.41,26.26,27.33
6.79661,79.90081,2006,4,2,81.15,2.17,28.33,24.1,24.1,28.84,26.67,27.62
6.79661,79.90081,2006,4,3,77.97,2.71,28.41,23.73,23.73,29.41,26.69,27.92
6.79661,79.90081,2006,4,4,78.79,2.86,28.7,23.79,23.79,29.39,26.53,27.8
6.79661,79.90081,2006,4,5,80.6,2.53,28.7,24.16,24.16,29.26,26.73,27.8
6.79661,79.90081,2006,4,6,80.85,2.59,28.68,24.21,24.21,29.16,26.57,27.79
6.79661,79.90081,2006,4,7,80.23,2.69,28.58,24.22,24.22,29.39,26.7,27.94
6.79661,79.90081,2006,4,8,79.87,2.94,28.33,24.01,24.01,29.5,26.56,27.79
6.79661,79.90081,2006,4,9,82.07,2.78,28.4,24.23,24.23,29.02,26.24,27.56
6.79661,79.90081,2006,4,10,81.28,2.46,28.58,24.18,24.18,29.06,26.6,27.67
6.79661,79.90081,2006,4,11,82.01,2.4,28.71,24.31,24.31,28.95,26.55,27.65
6.79661,79.90081,2006,4,12,79.05,2.77,28.87,24.09,24.09,29.61,26.84,28.06
6.79661,79.90081,2006,4,13,79.23,2.36,28.86,24.18,24.18,29.34,26.98,28.11
6.79661,79.90081,2006,4,14,78.08,1.9,28.69,23.86,23.86,29.09,27.18,28.02
6.79661,79.90081,2006,4,15,79.48,2.07,28.98,24.04,24.04,28.91,26.84,27.91
6.79661,79.90081,2006,4,16,85.59,1.79,28.11,24.24,24.24,27.59,25.8,26.85
6.79661,79.90081,2006,4,17,86.92,1.97,28.05,24.49,24.49,27.72,25.75,26.85
6.79661,79.90081,2006,4,18,84.03,1.66,28.22,23.99,23.99,27.81,26.15,26.91
6.79661,79.90081,2006,4,19,80.41,2.51,28.44,23.9,23.9,28.85,26.34,27.57
6.79661,79.90081,2006,4,20,84.96,1.48,28.03,24.52,24.52,28.09,26.6,27.25
6.79661,79.90081,2006,4,21,84.32,2.11,28.15,24.23,24.23,28.21,26.11,27.1
6.79661,79.90081,2006,4,22,81.35,2.28,28.37,24.05,24.05,28.68,26.39,27.53
6.79661,79.90081,2006,4,23,81.81,2.07,28.42,24.63,24.63,29.05,26.98,28.03
6.79661,79.90081,2006,4,24,82.96,1.78,28.65,24.9,24.9,29.1,27.32,28.06
6.79661,79.90081,2006,4,25,82.6,2.28,28.69,24.96,24.96,29.35,27.07,28.19
6.79661,79.90081,2006,4,26,80.47,2.18,28.74,24.77,24.77,29.66,27.48,28.45
6.79661,79.90081,2006,4,27,77.52,2.48,28.89,24.32,24.32,30.05,27.57,28.63
6.79661,79.90081,2006,4,28,78.96,2.5,28.92,24.6,24.6,30.05,27.54,28.6
6.79661,79.90081,2006,4,29,79.51,2.6,28.92,24.74,24.74,30.12,27.52,28.63
6.79661,79.90081,2006,4,30,78.84,2.39,28.82,24.51,24.51,29.93,27.54,28.53
6.79661,79.90081,2006,5,1,77.72,2.5,28.74,24.09,24.09,29.84,27.33,28.34
6.79661,79.90081,2006,5,2,79.02,2.67,28.73,24.45,24.44,29.9,27.23,28.43
6.79661,79.90081,2006,5,3,80.89,2.17,28.59,24.75,24.75,29.56,27.4,28.33
6.79661,79.90081,2006,5,4,82.29,1.81,28.21,24.88,24.88,29.23,27.42,28.17
6.79661,79.90081,2006,5,5,85.3,1.57,28.01,25.07,25.07,28.61,27.04,27.75
6.79661,79.90081,2006,5,6,83.73,1.77,28.1,24.86,24.86,28.78,27.01,27.85
6.79661,79.90081,2006,5,7,82.14,1.9,28.41,24.7,24.7,29.1,27.2,28.03
6.79661,79.90081,2006,5,8,83.99,1.91,28.55,24.93,24.93,28.94,27.02,27.87
6.79661,79.90081,2006,5,9,84.01,2.22,28.63,24.88,24.88,29.03,26.81,27.82
6.79661,79.90081,2006,5,10,83.7,2.19,28.71,24.9,24.9,29.02,26.83,27.91
6.79661,79.90081,2006,5,11,81.81,2.21,28.7,24.95,24.95,29.49,27.28,28.34
6.79661,79.90081,2006,5,12,79.4,2.23,28.78,24.53,24.53,29.72,27.5,28.43
6.79661,79.90081,2006,5,13,81.44,1.77,28.49,24.74,24.74,29.12,27.35,28.21
6.79661,79.90081,2006,5,14,82.84,1.65,28.36,24.95,24.95,29.07,27.42,28.13
6.79661,79.90081,2006,5,15,84.62,1.49,28.16,24.75,24.75,28.41,26.93,27.58
6.79661,79.90081,2006,5,16,82.42,1.84,28.27,24.39,24.39,28.76,26.92,27.65
6.79661,79.90081,2006,5,17,83.47,2,28.39,24.47,24.47,28.59,26.59,27.52
6.79661,79.90081,2006,5,18,84.42,1.36,27.92,24.51,24.52,28.04,26.68,27.37
6.79661,79.90081,2006,5,19,84.52,1.9,27.89,24.62,24.62,28.51,26.61,27.46
6.79661,79.90081,2006,5,20,82.84,1.79,27.73,24.14,24.14,28.29,26.5,27.31
6.79661,79.90081,2006,5,21,83.53,1.37,27.79,24.63,24.63,28.49,27.12,27.66
6.79661,79.90081,2006,5,22,84.2,1.34,27.61,24.7,24.7,28.41,27.07,27.6
6.79661,79.90081,2006,5,23,84.04,1.76,27.32,24.21,24.21,27.99,26.23,27.13
6.79661,79.90081,2006,5,24,83.92,1.82,27.47,24.36,24.36,28.2,26.38,27.31
6.79661,79.90081,2006,5,25,83.24,1.74,27.64,24.48,24.48,28.57,26.83,27.57
6.79661,79.90081,2006,5,26,84.73,1.44,27.39,24.46,24.46,28.03,26.59,27.24
6.79661,79.90081,2006,5,27,85.25,1.58,27.15,24.18,24.18,27.7,26.12,26.85
6.79661,79.90081,2006,5,28,83.5,2.37,27.22,23.83,23.83,28.19,25.82,26.87
6.79661,79.90081,2006,5,29,85.98,1.79,27.66,24.81,24.81,28.44,26.64,27.35
6.79661,79.90081,2006,5,30,85.65,1.71,27.28,24.23,24.23,27.87,26.16,26.83
6.79661,79.90081,2006,5,31,85.86,1.39,27.05,24,24,27.32,25.93,26.55
6.79661,79.90081,2006,6,1,84.06,2.19,27.21,23.76,23.76,27.99,25.79,26.68
6.79661,79.90081,2006,6,2,88.71,2.12,27.65,24.89,24.89,27.98,25.85,26.9
6.79661,79.90081,2006,6,3,87.17,2.06,27.78,24.8,24.8,28.24,26.19,27.11
6.79661,79.90081,2006,6,4,82.12,2.46,27.71,24.02,24.02,28.88,26.42,27.35
6.79661,79.90081,2006,6,5,84.94,1.6,27.37,23.87,23.87,27.37,25.77,26.6
6.79661,79.90081,2006,6,6,86.92,1.3,27.51,24.6,24.6,27.7,26.4,26.95
6.79661,79.90081,2006,6,7,86.5,1.5,27.49,24.56,24.56,27.71,26.21,26.99
6.79661,79.90081,2006,6,8,86.59,1.9,27.69,24.85,24.85,28.32,26.42,27.28
6.79661,79.90081,2006,6,9,82.43,1.78,27.53,23.92,23.92,28.27,26.49,27.16
6.79661,79.90081,2006,6,10,83.12,1.78,27.47,24.09,24.09,28.24,26.46,27.19
6.79661,79.90081,2006,6,11,84.88,1.86,27.58,24.49,24.49,28.31,26.44,27.24
6.79661,79.90081,2006,6,12,86.47,1.94,27.75,24.8,24.8,28.34,26.41,27.24
6.79661,79.90081,2006,6,13,84.24,2.37,27.91,24.55,24.55,28.76,26.39,27.44
6.79661,79.90081,2006,6,14,81.59,2.36,27.94,24.19,24.19,28.87,26.51,27.61
6.79661,79.90081,2006,6,15,80.95,2.23,28.03,24.09,24.09,28.87,26.65,27.64
6.79661,79.90081,2006,6,16,82.06,2.39,28.01,24.39,24.38,29,26.61,27.71
6.79661,79.90081,2006,6,17,83.07,1.52,27.69,24.28,24.28,28.25,26.72,27.39
